District,District_Index,NDVI,EVI,NIR-V,CSIF,Rainfall,Tmax,Tmin,Solr_mean,Ground_Truth
farrukhabad 2005,32,0.5140058485750745,0.3242486388770735,0.1389274820672054,0.7009491,2.78429,31.788604736328125,25.142223358154297,213.6179656982422,2.0890139987827148
farrukhabad 2005,32,0.3859683113568694,0.2450140153126329,0.0998169206273926,0.5052955,6.764166,32.94105911254883,22.14080238342285,247.3408966064453,2.0890139987827148
farrukhabad 2005,32,0.3859245002126754,0.2547968098681412,0.1062330739919183,0.3271403,0.0,31.0854549407959,19.21931266784668,227.93087768554688,2.0890139987827148
farrukhabad 2005,32,0.3276980221182475,0.2046315185027648,0.0799457811633347,0.26133376,1.1558125,29.162281036376953,15.369373321533205,213.47447204589844,2.0890139987827148
farrukhabad 2005,32,0.3046569544874521,0.1922635048915355,0.0743495441599319,0.21382028,0.0,28.125593185424805,13.766083717346193,191.56773376464844,2.0890139987827148
farrukhabad 2006,32,0.2802880584374339,0.2028049544780859,0.0833742607664619,0.25082165,9.327765,39.36012649536133,26.56733703613281,273.7929077148437,2.2759909248632058
farrukhabad 2006,32,0.28698056320135495,0.2172408426847343,0.0922110894495024,0.28611390000000003,3.2981808,38.244232177734375,26.267498016357425,273.79501342773443,2.2759909248632058
farrukhabad 2006,32,0.3450954901545627,0.2652434257886936,0.1206883302329028,0.32445303,3.8476032999999994,33.74028778076172,26.810197830200195,245.1506805419922,2.2759909248632058
farrukhabad 2006,32,0.3810074105441456,0.2702241583739149,0.1153326626042769,0.48752790000000007,9.081064999999999,32.76366424560547,26.53214454650879,239.7294158935547,2.2759909248632058
farrukhabad 2006,32,0.5345222739784036,0.3669354859199661,0.1651066809316113,0.7311245,18.871159,32.298622131347656,27.192928314208984,240.04054260253903,2.2759909248632058
farrukhabad 2006,32,0.5161032818124074,0.3906339826381537,0.1826166390535676,0.7993376,1.8022971,32.57973480224609,27.04376220703125,247.1733245849609,2.2759909248632058
farrukhabad 2006,32,0.5114112428541182,0.3677597289858141,0.1671552163582468,0.7949371999999999,3.99208,32.728015899658196,26.54782295227051,240.65419006347656,2.2759909248632058
farrukhabad 2006,32,0.4556838661867456,0.3031352741901334,0.1290250901715011,0.6456427,3.8318839999999996,33.1104736328125,24.37160682678223,252.73912048339844,2.2759909248632058
farrukhabad 2006,32,0.3780724116027948,0.2641704425153504,0.1116498110247724,0.453298,3.2612484,34.95956802368164,23.551359176635746,254.4442901611328,2.2759909248632058
farrukhabad 2006,32,0.3696494600889265,0.2425373491424941,0.0991135928202413,0.32322577,0.0,31.5535888671875,20.606956481933594,221.9791259765625,2.2759909248632058
farrukhabad 2006,32,0.3472052932458183,0.2237838873597289,0.0894522588185475,0.28500852,2.8525715,30.45296669006348,18.023252487182614,206.5953826904297,2.2759909248632058
farrukhabad 2006,32,0.3906499258945585,0.2536739360575905,0.1038288705780224,0.3118573,0.0,27.37152862548828,13.270136833190918,192.53289794921875,2.2759909248632058
farrukhabad 2007,32,0.2328330557335041,0.1863354473628016,0.0812073336621823,0.20065151,0.0,39.1514778137207,24.44934272766113,301.4178161621094,2.2789913390051346
farrukhabad 2007,32,0.22370506085842398,0.1761487935084347,0.0770924576233183,0.17421752,0.71288323,37.07477188110352,27.19027137756348,251.8373565673828,2.2789913390051346
farrukhabad 2007,32,0.2361169335895793,0.1683883194533418,0.0704479553021567,0.20437639999999999,5.4492044,33.16985321044922,27.15990829467773,232.91793823242188,2.2789913390051346
farrukhabad 2007,32,0.2676461242793082,0.2042044629510997,0.0872787946380525,0.27441987,6.2443542,34.696346282958984,27.445484161376953,252.29122924804688,2.2789913390051346
farrukhabad 2007,32,0.4143171044202434,0.2654321375186846,0.1125386381977365,0.38553187,12.804911,33.66257095336914,27.58952522277832,237.5296173095703,2.2789913390051346
farrukhabad 2007,32,0.4419039718129404,0.3271670937433269,0.1513146217061712,0.6184193,9.717927,32.499717712402344,26.50043487548828,236.20851135253903,2.2789913390051346
farrukhabad 2007,32,0.513042515481529,0.3722019859064702,0.1698301949348708,0.6151121999999999,4.54493,33.649024963378906,26.81604766845703,235.71109008789062,2.2789913390051346
farrukhabad 2007,32,0.5081523595985479,0.3791301729660474,0.1758950106726457,0.7291551,9.327502,33.379039764404304,25.94792938232422,220.07778930664062,2.2789913390051346
farrukhabad 2007,32,0.4068006192611573,0.2886347213324792,0.1256026806982703,0.58771604,0.20563304,33.137813568115234,20.653446197509766,255.11795043945312,2.2789913390051346
farrukhabad 2007,32,0.3474314114883621,0.2283146487294469,0.0922619753000213,0.36964494,0.72075707,32.7171630859375,19.422094345092773,226.9661407470703,2.2789913390051346
farrukhabad 2007,32,0.3168519752295537,0.2062306000427076,0.08197360815075799,0.25599632,0.005987006,30.001569747924805,16.460443496704098,194.7281188964844,2.2789913390051346
farrukhabad 2007,32,0.3232598975016015,0.1968013879991458,0.07590842860773,0.19750181,0.0,28.95920181274414,14.35746955871582,182.25216674804688,2.2789913390051346
fatehabad 2001,33,0.1388866429374297,0.0931896590483327,0.0368012026938928,0.020013465,0.0,39.324607849121094,25.450639724731445,308.1678466796875,2.9986805805445598
fatehabad 2001,33,0.2028934807043836,0.1430227051330086,0.0596185727388535,0.06676937,0.58359474,37.78861999511719,25.60442543029785,303.6615905761719,2.9986805805445598
fatehabad 2001,33,0.3756329524166354,0.2610945859872611,0.1129706041195204,0.20222026,1.1800008,38.03964614868164,26.37707328796387,292.9241943359375,2.9986805805445598
fatehabad 2001,33,0.4583281378793555,0.3254579055826151,0.1471168253840389,0.40797752,2.3689427000000003,34.38681411743164,26.004472732543945,250.2655334472656,2.9986805805445598
fatehabad 2001,33,0.525685275384039,0.4002553203446984,0.1926531430329711,0.7245475,3.8342724,34.49385452270508,26.145721435546875,278.53732299804693,2.9986805805445598
fatehabad 2001,33,0.6419202322967403,0.4845817721993256,0.2396090068265267,1.0062818999999998,3.7995946000000003,35.168636322021484,26.02260589599609,282.3471984863281,2.9986805805445598
fatehabad 2001,33,0.5916318471337579,0.4631532971150243,0.2292403419763956,1.1060867,1.5355723,35.42756271362305,25.889141082763672,275.41912841796875,2.9986805805445598
fatehabad 2001,33,0.5457991382540277,0.4069585799925065,0.1934955933064818,0.9270693000000001,0.5298596999999999,34.53238296508789,22.42401695251465,281.00848388671875,2.9986805805445598
fatehabad 2001,33,0.4453364556013488,0.2935358561258898,0.1271819952828774,0.6345791999999999,0.5531752,33.33432388305664,22.6053409576416,230.22520446777344,2.9986805805445598
fatehabad 2001,33,0.3065373735481453,0.1937498313975271,0.0783765392544024,0.29572108,0.32993138,33.328224182128906,18.94591522216797,226.09521484375,2.9986805805445598
fatehabad 2001,33,0.2450054140127388,0.1455168415136755,0.0564350062588984,0.13440783,0.01214825,28.360490798950195,15.75701904296875,193.92942810058597,2.9986805805445598
fatehabad 2001,33,0.2171619333083551,0.1243747283626826,0.0468716509591607,0.064557865,0.0,26.11310386657715,12.716171264648438,182.0693206787109,2.9986805805445598
fatehabad 2002,33,0.1607089080999812,0.1083286412328509,0.0425738917534298,0.018742677,0.0,41.52839660644531,26.74896812438965,311.0537414550781,3.0187551371142494
fatehabad 2002,33,0.1913833489945499,0.1335449727494831,0.0542529055346739,0.055110805,1.0793173,41.02453231811523,26.9040641784668,314.06036376953125,3.0187551371142494
fatehabad 2002,33,0.22990242435632396,0.16355029129862803,0.0682060099812065,0.12252795,1.2263027,39.65270233154297,27.21936225891113,295.4199523925781,3.0187551371142494
fatehabad 2002,33,0.2866433189250141,0.2057267618868633,0.0881477277391467,0.1953457,1.1251451000000001,38.19905090332031,26.799375534057614,277.94381713867193,3.0187551371142494
fatehabad 2002,33,0.3953402555910543,0.2765568502161248,0.1213262845968802,0.3175644,0.011882327,36.19997787475586,27.185264587402344,268.37747192382807,3.0187551371142494
fatehabad 2002,33,0.392758635594813,0.3002277391467769,0.1379864021668859,0.45948347,3.1474067999999997,34.72024917602539,26.14036750793457,254.89126586914062,3.0187551371142494
fatehabad 2002,33,0.5244809622251457,0.3796348806615298,0.1786766569686149,0.6835158,0.22311261,32.980701446533196,24.96569633483887,255.03057861328125,3.0187551371142494
fatehabad 2002,33,0.5079354820522458,0.3736767149032137,0.1743908016425484,0.73304874,2.905943,32.72955322265625,22.409639358520508,264.33935546875,3.0187551371142494
fatehabad 2002,33,0.4431550648374365,0.3102237925202029,0.1386094260740462,0.63827705,0.09384848,33.40369415283203,21.829465866088867,252.949462890625,3.0187551371142494
fatehabad 2002,33,0.3706066904717158,0.2476049426799473,0.1057327884401428,0.4223683,0.19446608,31.76463508605957,18.84679412841797,219.34698486328125,3.0187551371142494
fatehabad 2002,33,0.2876364217252396,0.1661980642736328,0.0645090521330576,0.22661355,0.1469322,27.239036560058594,16.41794204711914,186.2819976806641,3.0187551371142494
fatehabad 2002,33,0.2583175155046044,0.1470061454613794,0.0559791501484683,0.11614021,0.0,26.293886184692386,12.686644554138185,189.23956298828125,3.0187551371142494
fatehabad 2003,33,0.154057247327958,0.1023344646540408,0.040633140864429,0.018588165,1.9643538,41.71281814575195,25.82209396362305,307.30975341796875,3.348282853105609
fatehabad 2003,33,0.1599189761860116,0.1109979936246015,0.0448456886311644,0.021590125,0.020452978,40.85267639160156,27.76372146606445,273.5474853515625,3.348282853105609
fatehabad 2003,33,0.2382460903806487,0.1631976561035064,0.0666834303712732,0.07728119,1.9200692,35.49697494506836,26.2880973815918,270.10159301757807,3.348282853105609
fatehabad 2003,33,0.4448974310894431,0.3054037127320457,0.1359206048209263,0.22736846,3.7372036,33.820762634277344,26.27125358581543,275.89385986328125,3.348282853105609
fatehabad 2003,33,0.5813360772548284,0.4116845490343147,0.1933562082355147,0.5195472,3.8171934999999997,32.909229278564446,26.000917434692386,252.9846649169922,3.348282853105609
fatehabad 2003,33,0.5859747609225576,0.4510103881492593,0.2222824697018564,0.89939296,2.4860702,33.079761505126946,26.217945098876953,240.0323638916016,3.348282853105609
fatehabad 2003,33,0.6557355334708419,0.4968558409900619,0.2486245176729796,1.01996,1.3528695,33.13296127319336,25.011075973510746,235.0453186035156,3.348282853105609
fatehabad 2003,33,0.6161966622913932,0.4524858991186949,0.2183251844365273,1.1071213,1.6326869,32.802597045898445,23.316896438598636,232.3119964599609,3.348282853105609
fatehabad 2003,33,0.5283048003000187,0.3582012000750046,0.1614576603131446,0.91839075,1.618551,33.34912109375,20.638280868530273,259.45156860351557,3.348282853105609
fatehabad 2003,33,0.4194486405400337,0.270410144384024,0.1146822570579411,0.6289438,0.0,32.460803985595696,18.500831604003906,234.7870941162109,3.348282853105609
fatehabad 2003,33,0.3133910931933246,0.1851063378961185,0.0729690730076879,0.28308764,0.41643408,27.7307186126709,14.295141220092773,196.3678131103516,3.348282853105609
fatehabad 2003,33,0.254003262703919,0.1395277704856553,0.0521035342808925,0.14773548,0.014082049,22.93268966674805,9.927547454833984,180.65744018554688,3.348282853105609
fatehabad 2004,33,0.18055283867341199,0.1078162825557429,0.0391244267584785,0.043548115,0.0,40.27444458007813,24.192461013793945,308.84735107421875,4.283638032586246
fatehabad 2004,33,0.2174202173505714,0.1490525763537568,0.0611353674311411,0.08185177,0.9277890999999999,38.79789733886719,26.01293182373047,294.26171875,4.283638032586246
fatehabad 2004,33,0.3091695896571107,0.2261820685778527,0.0986369424864156,0.18260863,2.0807734,38.78850173950195,26.30203056335449,292.22918701171875,4.283638032586246
fatehabad 2004,33,0.3445758853288364,0.258436874648679,0.1147647990931234,0.30709568,0.57075596,36.85457229614258,25.74494552612305,275.37274169921875,4.283638032586246
fatehabad 2004,33,0.5129891137343077,0.3681566985197677,0.1713240358572231,0.5498831,0.39037314,34.62604522705078,26.618263244628906,250.2061462402344,4.283638032586246
fatehabad 2004,33,0.6412869214914746,0.5269046093310848,0.2739386394528761,0.87718946,3.5825553,33.05178451538086,25.76415824890137,241.20489501953125,4.283638032586246
fatehabad 2004,33,0.6568502342139779,0.5173638186246955,0.2632690043395165,1.225033,1.8764579,35.27228927612305,24.959117889404297,279.14834594726557,4.283638032586246
fatehabad 2004,33,0.6210574480044969,0.4776667603522578,0.2366397187146337,1.1499753000000001,0.0,33.792354583740234,24.08729362487793,240.7167053222656,4.283638032586246
fatehabad 2004,33,0.5211822934232715,0.36093760539629,0.1649354674480045,0.9269584999999999,0.45332855,31.7409782409668,21.85329246520996,235.3262176513672,4.283638032586246
fatehabad 2004,33,0.3942933295859097,0.2754150459059397,0.1204987935225782,0.56369543,1.0855628000000002,28.7462158203125,16.896629333496097,236.82177734375,4.283638032586246
fatehabad 2004,33,0.3230800824433202,0.1838540940603335,0.0719311710830054,0.23504509,0.0,26.77684783935547,13.697071075439453,202.49794006347656,4.283638032586246
fatehabad 2004,33,0.2587181187933295,0.145075042158516,0.0550830260895634,0.13384546,0.0,26.41132164001465,14.423694610595705,170.70404052734375,4.283638032586246
fatehabad 2005,33,0.1680831275720164,0.1168771791994014,0.0481483618032173,0.02469055,0.0,39.95095443725586,25.86173820495605,309.9744567871094,3.7150253762560155
fatehabad 2005,33,0.1720083613916947,0.1159661429105873,0.0465124540460157,0.039500155,0.30818582,42.260990142822266,28.895671844482425,305.3061218261719,3.7150253762560155
fatehabad 2005,33,0.2855697343808455,0.1870401047512158,0.0744815501010101,0.07162522,1.0105753,35.70172500610352,27.43647003173828,265.1240234375,3.7150253762560155
fatehabad 2005,33,0.3689926487093153,0.2744165357276468,0.1238474746576879,0.22609627,6.692222599999999,33.39822769165039,26.73895835876465,254.75201416015625,3.7150253762560155
fatehabad 2005,33,0.5241990273101385,0.4014581369248036,0.1931414443901982,0.44283706,0.75855136,35.31663513183594,27.432525634765625,267.40359497070307,3.7150253762560155
fatehabad 2005,33,0.5571087355031801,0.4486632061354283,0.224242671530116,0.82015574,2.7098494,35.2003288269043,26.730548858642575,263.15576171875,3.7150253762560155
fatehabad 2005,33,0.6069419753086419,0.4438245978301534,0.2151241263823419,0.93131787,0.13039197,34.889366149902344,25.95925712585449,259.77420043945307,3.7150253762560155
fatehabad 2005,33,0.6476342499064721,0.4880516647961092,0.2421790253516648,1.0259115,6.561039,32.533828735351555,24.083070755004886,228.0322723388672,3.7150253762560155
fatehabad 2005,33,0.5958869060980172,0.4208813131313131,0.1999802691170969,1.0153202,0.33679956,33.638011932373054,21.602033615112305,256.77340698242193,3.7150253762560155
fatehabad 2005,33,0.4347590909090909,0.2878761690983913,0.1248980646595585,0.7218318,0.0037200856,30.91433906555176,17.46734619140625,241.29412841796875,3.7150253762560155
fatehabad 2005,33,0.3060505237560793,0.1795140852974186,0.0706529395716423,0.29743865,0.35070890000000005,28.146129608154297,14.560775756835938,198.1957855224609,3.7150253762560155
fatehabad 2005,33,0.2556352225963337,0.1439114104002992,0.0544679569322858,0.14739019,0.0,25.18515205383301,12.1535062789917,177.24716186523438,3.7150253762560155
fatehabad 2006,33,0.1778223010833022,0.1168514008218154,0.045912439103474,0.06455288,0.6247661,40.65121841430664,25.64643096923828,305.6383972167969,4.452753714196007
fatehabad 2006,33,0.1993157825924542,0.1332494770265222,0.0533104898393724,0.078369476,0.0,39.50566101074219,25.81519889831543,310.9165954589844,4.452753714196007
fatehabad 2006,33,0.3303754949570415,0.2307003361972357,0.0993911557769891,0.14574289999999998,0.26669905,37.32320785522461,27.59781646728516,267.2322998046875,4.452753714196007
fatehabad 2006,33,0.4170764661935001,0.3202214232349645,0.1504258379379902,0.32031047,3.216523,35.64311981201172,26.810527801513672,253.2276306152344,4.452753714196007
fatehabad 2006,33,0.6554498879342547,0.4798109264101606,0.2388999053492715,0.8229983000000001,2.473506,33.47449111938477,27.416675567626953,247.76318359375,4.452753714196007
fatehabad 2006,33,0.6462915577138587,0.5196903249906611,0.2677544712065745,1.1495107,0.72075784,33.99926376342773,27.0037899017334,259.90518188476557,4.452753714196007
fatehabad 2006,33,0.6502040717220771,0.5286102166604408,0.272433455683601,1.2409233,1.4770976,33.07266616821289,25.727458953857425,247.6698303222656,4.452753714196007
fatehabad 2006,33,0.6473772319760926,0.5019200971236459,0.2530731220564063,1.2908485,2.3512993,33.551319122314446,23.454484939575195,258.97674560546875,4.452753714196007
fatehabad 2006,33,0.5104994209936496,0.3618671087037728,0.1660075444284647,0.99116653,0.5110255,34.427719116210945,21.960182189941406,264.20486450195307,4.452753714196007
fatehabad 2006,33,0.4094736832274935,0.2579126073963391,0.1085080748449757,0.57717884,0.0,30.663288116455078,19.44767189025879,223.8598175048828,4.452753714196007
fatehabad 2006,33,0.3159650168098618,0.179331341053418,0.0698499261598804,0.31200343,0.53784204,29.57522392272949,17.79012107849121,200.7201690673828,4.452753714196007
fatehabad 2006,33,0.2914775868509525,0.1603780537915577,0.0608011528912962,0.15197277,0.0,24.223766326904297,11.777939796447756,180.63754272460938,4.452753714196007
fatehabad 2007,33,0.1721174318775662,0.1159416200074654,0.0471087531149682,0.03260056,0.0,39.38409805297852,24.35650062561035,310.4409484863281,4.3482422435836074
fatehabad 2007,33,0.2125267637178051,0.1427851623740201,0.0575866692217245,0.037624512,0.09369761,39.26040267944336,27.858116149902344,283.7368469238281,4.3482422435836074
fatehabad 2007,33,0.3414242814483016,0.2293508025382605,0.0973444451754386,0.130646,4.099941,36.18794250488281,26.83217620849609,270.2392578125,4.3482422435836074
fatehabad 2007,33,0.4265733482642777,0.3191224897349757,0.1469626853340798,0.35727713,2.826377,36.887454986572266,26.83236885070801,272.90020751953125,4.3482422435836074
fatehabad 2007,33,0.5401042926465099,0.3850829413960433,0.1804532170306084,0.6334188000000001,1.6780365000000002,35.81956100463867,27.531597137451172,261.39425659179693,4.3482422435836074
fatehabad 2007,33,0.5922851063829787,0.495608790593505,0.2538457611683464,0.9866619000000001,4.3785415,34.55843734741211,26.31244659423828,257.32980346679693,4.3482422435836074
fatehabad 2007,33,0.6777936356849571,0.5581784994400896,0.2926388880589772,1.3188846,0.27983126,33.992847442626946,26.155933380126953,242.9481964111328,4.3482422435836074
fatehabad 2007,33,0.694500895856663,0.5564467338559164,0.2899028752034341,1.2202826,0.715176,34.01627349853516,24.20056915283203,243.30116271972656,4.3482422435836074
fatehabad 2007,33,0.5639188689809631,0.41796847704367296,0.19925538924972003,0.97508574,2.9481282,33.119400024414055,18.89950561523437,267.64385986328125,4.3482422435836074
fatehabad 2007,33,0.3951725270623367,0.2679490481522956,0.116419508712206,0.6177983,0.18058652,32.34936141967773,18.03553581237793,236.11070251464844,4.3482422435836074
fatehabad 2007,33,0.333868514371034,0.1933974804031355,0.0765590999477417,0.25817978,0.22897999,29.044832229614254,14.982769012451172,181.23817443847656,4.3482422435836074
fatehabad 2007,33,0.2677220044792833,0.1472938223217618,0.0551354790145576,0.14634718,0.0015636904,26.96432685852051,13.149730682373047,163.0798797607422,4.3482422435836074
fatehgarhsahib 2001,34,0.1980224052087323,0.1190937954806587,0.0438533987169666,0.08021244,0.0,38.11006546020508,25.04280090332031,301.93902587890625,4.0
fatehgarhsahib 2001,34,0.2309445806204519,0.1421406357717349,0.0524638343431635,0.11248475,0.03941077,37.03293991088867,25.70064353942871,293.6737365722656,4.0
fatehgarhsahib 2001,34,0.4617506707550786,0.2821404752778843,0.1137053902606362,0.24440625,1.5737077,37.577781677246094,25.85655212402344,290.6048278808594,4.0
fatehgarhsahib 2001,34,0.5884257755649177,0.3695309076981999,0.1614198028226733,0.50631255,3.2917633,34.104934692382805,25.54254150390625,247.3701934814453,4.0
fatehgarhsahib 2001,34,0.7092900038299502,0.5369084641899655,0.2680501160513213,0.9196778,3.5100417,34.30723190307617,25.917837142944336,274.25442504882807,4.0
fatehgarhsahib 2001,34,0.7451700114898506,0.5572742627345844,0.2804761671007277,1.228175,3.3350503,34.77971649169922,25.752185821533203,275.96392822265625,4.0
fatehgarhsahib 2001,34,0.6969216392186901,0.4878768671007276,0.2324269224894676,1.1985317,2.3993804,34.953399658203125,25.587873458862305,271.53567504882807,4.0
fatehgarhsahib 2001,34,0.6192915358100345,0.4415630409804672,0.2036231088548449,1.01616,1.1098261999999999,33.31337356567383,22.031810760498047,275.84481811523443,4.0
fatehgarhsahib 2001,34,0.5004852546916889,0.3137126388356951,0.1333492401876675,0.68342304,0.20245603,32.27122116088867,21.939334869384766,230.2823944091797,4.0
fatehgarhsahib 2001,34,0.3027880505553427,0.1756689008042895,0.0662133059096131,0.2876491,0.3492942,31.92702293395996,19.09173011779785,218.9569854736328,4.0
fatehgarhsahib 2001,34,0.2711310991957105,0.1379030639601685,0.0491626315702795,0.1359404,0.008342683,26.96466445922852,15.834510803222654,187.0817108154297,4.0
fatehgarhsahib 2001,34,0.2905057066258139,0.15321907315204902,0.055742489613175,0.11845481,0.0,24.95753669738769,13.581016540527346,174.15640258789062,4.0
fatehgarhsahib 2002,34,0.2116547336144116,0.1256179762361057,0.0457978061632809,0.07076774,0.93698794,40.014549255371094,26.36539649963379,305.98394775390625,3.9
fatehgarhsahib 2002,34,0.2299463012648524,0.1418666155615178,0.0514154055155231,0.105144024,0.948306,39.265132904052734,26.42729187011719,304.2299499511719,3.9
fatehgarhsahib 2002,34,0.3234059793024147,0.1939080490609429,0.0718742608087389,0.17664261,0.22003157,38.34244918823242,26.78584289550781,288.5323486328125,3.9
fatehgarhsahib 2002,34,0.4618148332694519,0.3250501341510157,0.137886584174013,0.43533158,2.5582716,37.356056213378906,26.622493743896484,269.81845092773443,3.9
fatehgarhsahib 2002,34,0.5927481027213491,0.4658598313530088,0.2230249073936374,0.87965655,0.0,35.19839859008789,26.344614028930664,263.299072265625,3.9
fatehgarhsahib 2002,34,0.6652197010348793,0.5095042161747796,0.2494783474817938,1.2392671,3.0772513999999997,33.97794723510742,25.21426773071289,250.3999328613281,3.9
fatehgarhsahib 2002,34,0.7628149482560368,0.5975574166347261,0.3097921176887696,1.3085492,1.0063528,32.317161560058594,24.250497817993164,249.1460418701172,3.9
fatehgarhsahib 2002,34,0.6706009965504025,0.4742125335377539,0.223598662928325,1.1932118,3.6081328,31.10365867614746,21.280611038208008,256.133056640625,3.9
fatehgarhsahib 2002,34,0.4508630509773859,0.2890878114220008,0.1191717090686086,0.801862,0.0121694775,32.15426254272461,21.163604736328125,246.87677001953125,3.9
